"current_seed","Nsamp","nullpi","poisthin","pi0hat_ols","pi0hat_biash_ols","pi0hat_biash_voom","pi0hat_ols_ash","pi0hat_succotash","pi0hat_cate_rr","pi0hat_sva_ols","pi0hat_ruvash","pi0hat_cate_nc","pi0hat_ruv2","pi0hat_ruv4"
40,5,0.5,TRUE,0.58220222817275,0.624660843869698,0.544913235566006,0.233280990665029,0.619193516050866,0.297641958547814,0.464963085743265,0.700162396820267,0.365192342667149,0.630301622466835,0.407185327873127
41,5,0.5,TRUE,0.853788874306289,0.603756178317207,0.505004507431461,0.690648124996656,0.464374251938911,0.482618169548067,0.624492006106013,0.584330323112242,0.448336273508088,0.631795754926498,0.564783599690112
42,5,0.5,TRUE,0.297581591471687,0.459408912078891,0.535626839172869,0.0787784865170562,0.589245432565686,0.343983979512943,0.490698024145583,0.69023395956168,0.560708279503509,0.646296616482422,0.559909413164405
43,5,0.5,TRUE,0.583637785152175,0.527043716449049,0.503733757741451,0.500119774455159,0.442294718714001,0.385677565117143,0.546707062314646,0.658544734473436,0.415974259162826,0.491943594453214,0.474628178702843
44,5,0.5,TRUE,1,0.64205556228385,0.497437576944561,0.757918179218461,0.505293968893815,0.392768031885054,0.534511069016504,0.651360318161836,0.423174054706234,0.623280737580828,0.505186489492189
45,5,0.5,TRUE,0.840799883444346,0.663016658347879,0.485754035319496,0.763085975676649,0.657887679579268,0.437065328248843,0.663091630576948,0.660968039037021,0.42018504541667,0.908583171623767,0.559507414180554
46,5,0.5,TRUE,0.835265908114033,0.598796915115453,0.517064936886202,0.617809462064376,0.593027414123749,0.502957006681262,0.607155047931611,0.674440990674546,0.49765745707777,0.665854276822503,0.606607736322348
47,5,0.5,TRUE,0.704341251967159,0.557187582851055,0.532679530424935,0.670288027200271,0.457194913617645,0.468802305789912,0.719659943280574,0.548996248215658,0.496037320357817,0.707440827423437,0.662749527380948
48,5,0.5,TRUE,0.636383444458254,0.527624068588769,0.48697757790615,0.136347807024114,0.504336758827329,0.374403800959259,0.431896619984918,0.638137977091208,0.420889397533658,0.623412728947028,0.42236792068695
49,5,0.5,TRUE,0.57495017326915,0.524832049002411,0.492678548027974,0.247149618348657,0.557342846537227,0.395892170079281,0.440126505052171,0.66942915932862,0.371541018744036,0.462560744292879,0.533915886907027
50,5,0.5,TRUE,0.435501808067849,0.52648930382757,0.482288204416448,0.0769282978544432,0.502169538158596,0.381978307293007,0.569828563263826,0.684686254271936,0.414127157582621,0.645569080106164,0.490827121104397
51,5,0.5,TRUE,0.703138801038028,0.558803705031215,0.53466751852647,0.615842867851774,0.581896359807246,0.530733107969064,0.836025735885978,0.627019729007015,0.674399178945156,0.786110212349303,0.832102042112103
52,5,0.5,TRUE,1,0.568595159678873,0.521318693936632,0.649440182706478,0.531064492776963,0.639524643173877,0.91935317517821,0.593614501431285,0.696440481551351,0.792332317871586,0.790204031182693
53,5,0.5,TRUE,0.673554903507005,0.452022831738489,0.442621199557132,0.433279427185257,0.500838577116007,0.371570935005047,0.526826054913768,0.613051669641517,0.336249888295671,0.552441172345096,0.436186804592134
54,5,0.5,TRUE,0.625893012061891,0.459835586393276,0.468021760384273,0.416245285113153,0.544468608364067,0.370899741761535,0.558236316166527,0.625148618687839,0.423175074609177,0.561617561466063,0.548780559594283
55,5,0.5,TRUE,1,0.580511355280174,0.532831473496639,0.677378007254905,0.507142788970964,0.683290530182643,0.846012712047163,0.548539518487168,0.590110546804127,0.72137382590676,0.770789743039029
56,5,0.5,TRUE,0.714570914217225,0.589562676098385,0.523070808157404,0.669720019222831,0.512460486875887,0.630711415705038,0.724801535654555,0.611589697721473,0.580711222125125,0.748976599699167,0.72011891776592
57,5,0.5,TRUE,0.819851104793183,0.600084132642518,0.495469266633827,0.700920060686375,0.469461604797869,0.491628441717611,0.632499714669392,0.629799394463505,0.647968735876322,0.7163914669272,0.5848491946168
58,5,0.5,TRUE,0.653549552175514,0.524824829526955,0.51322453581058,0.361744162641733,0.682269933835344,0.300306282806921,0.417583291125903,0.754981111148682,0.384518001945133,0.798806548119995,0.407751610588801
59,5,0.5,TRUE,0.694847587162028,0.524955618157854,0.509003027841513,0.398638347154385,0.473770771099619,0.510183723127415,0.618338169288403,0.633068033854191,0.457115726173978,0.520539578870737,0.580130558341082
60,5,0.5,TRUE,0.791144290073573,0.586553725842429,0.557490980827936,0.620242667950161,0.533364772287149,0.443537652571957,0.671788660816715,0.647416173733236,0.507731258121552,0.574384053150496,0.590774238561987
61,5,0.5,TRUE,0.452940614649689,0.529155848966922,0.537323426968114,0.185223402790553,0.654216739324642,0.445673445078766,0.553541213802329,0.68500128316298,0.446802516894151,0.608849289346717,0.521109676297035
62,5,0.5,TRUE,1,0.578067601242767,0.508696258137652,0.687606825719248,0.346879324650266,0.623253339684712,0.650202013370629,0.646954909648925,0.553768176380196,0.614892271783598,0.673898462187244
63,5,0.5,TRUE,0.586726113400632,0.482905963178078,0.501159424518642,0.417511656279746,0.462536668481659,0.455553137692428,0.528386578180806,0.647268507665297,0.324166102996501,0.567499361512171,0.614433487361325
64,5,0.5,TRUE,0.455522151135778,0.555752991696752,0.505188923150991,0.212518087552551,0.5140558982501,0.497175209451748,0.553094995344599,0.70770979211452,0.391172477956581,0.442768856315056,0.60381787878126
65,5,0.5,TRUE,0.976670883715914,0.624008901759152,0.544185899113249,0.714333236636506,0.585075145491806,0.48013385264593,0.642388107933194,0.615920703949722,0.577567548960189,0.653502513188339,0.623176462526946
66,5,0.5,TRUE,0.500264935349599,0.555032603938822,0.545147362493892,0.604465311671674,0.595789789215821,0.641223369297227,0.73697951290643,0.645004041995724,0.611997110115324,0.889080777897589,0.904802128585251
67,5,0.5,TRUE,0.651587724376822,0.540465966457897,0.522085382647377,0.309352363062573,0.570592460082739,0.388657138501494,0.543368245794224,0.636976619802722,0.356046344018393,0.549155567124649,0.53781329322912
68,5,0.5,TRUE,0.93934600606912,0.614616488121772,0.561716429311363,0.671202759753595,0.569255558632855,0.434304723350758,0.459024969773771,0.646179953818766,0.374305192507317,0.461962314411108,0.459912394477726
69,5,0.5,TRUE,0.594840349925219,0.445211601396385,0.493141257776917,0.403049858468866,0.545016297063036,0.304559682528586,0.463218907137803,0.652377414384217,0.428210124610576,0.514311778262333,0.444677517389566
70,5,0.5,TRUE,0.624821868189931,0.566439997563801,0.502631091833939,0.572224315726798,0.475768031202185,0.453139382593546,0.481187519531392,0.580494241651796,0.312948121923462,0.542005998848663,0.469506664060653
71,5,0.5,TRUE,0.425327998728923,0.569470982811269,0.574105085964096,0.115615758804771,0.3269357533211,0.287843389292742,0.341035554237328,0.689136540591272,0.236684040911325,0.335766880434016,0.337907881022991
72,5,0.5,TRUE,0.779891616570465,0.578964483737442,0.555000903033717,0.46501097681095,0.582410668594392,0.339466158287983,0.50072379992567,0.695708018127101,0.504490166573836,0.641967908146311,0.49289776164959
73,5,0.5,TRUE,0.538895276486074,0.522009911825566,0.50537343597435,0.207701221099886,0.508329955255856,0.470620765732732,0.675896816376573,0.596479709923125,0.512211640967361,0.62210162176193,0.700260814693895
74,5,0.5,TRUE,1,0.623042721294869,0.526059368222497,0.725647792656536,0.535875523985575,0.590172047689875,0.681552863353257,0.54756750977415,0.590641063580921,0.77292450438805,0.727234136753157
75,5,0.5,TRUE,0.88472031965082,0.542544341552518,0.456471685786012,0.62767838849479,0.474578692153973,0.605520621080684,0.660315664626013,0.573416730332002,0.740985670093012,0.90457415260276,0.733322723517853
76,5,0.5,TRUE,0.645012500227737,0.498620759584419,0.478054942642553,0.431826354453165,0.448879707012296,0.357131598951796,0.504267445452448,0.680229636452987,0.290265558075789,0.48583862237365,0.435778179493703
77,5,0.5,TRUE,0.67293526819413,0.531922698642066,0.506517075373175,0.551473563794669,0.549487216900159,0.559338195282246,0.691686610708802,0.622048495032286,0.513942148625346,0.855899927779932,0.787475453444173
78,5,0.5,TRUE,0.759768608629362,0.552971742240153,0.485883380468962,0.635328046424279,0.544453741792961,0.470980998877784,0.564967617589359,0.606962646802346,0.403446364517466,0.651933111750784,0.560772504257484
79,5,0.5,TRUE,0.544805899578899,0.597555741419736,0.517597109206622,0.151385281988316,0.244048727287803,0.514519354412579,0.713526108661783,0.612744675541063,0.545559638926928,0.727373049211853,0.577538255526207
80,5,0.5,TRUE,0.854114664811507,0.631045208306833,0.545361601276478,0.71147733373866,0.474489964257703,0.508515936183768,0.72548081302923,0.655374895969964,0.539067403943376,0.631174803512071,0.557873548238652
81,5,0.5,TRUE,0.607802493557784,0.528728408805209,0.532110633730526,0.31791589468846,0.613689648365651,0.537759389698759,0.795190336488306,0.669774858902005,0.629520531935911,0.827968608562782,0.801985402643752
82,5,0.5,TRUE,0.914754813139819,0.584067459855003,0.511449472878849,0.650737183689727,0.560856404095973,0.580667595671612,0.777385665640206,0.651303227809041,0.446532309643878,0.722660814990748,0.788551607170603
83,5,0.5,TRUE,1,0.605209704571059,0.532862835821597,0.674242695639363,0.400179732359554,0.495999087845715,0.712705821441612,0.56873323703216,0.598810632899425,0.70465314529391,0.760066597299158
84,5,0.5,TRUE,0.383621767607108,0.519306178079269,0.555469158994445,0.0778975346948177,0.132237023806763,0.160665290163108,0.256297692445348,0.620314173349923,0.292866590323014,0.361360737863505,0.264067998185851
85,5,0.5,TRUE,0.690350002198983,0.55578912238147,0.509167557974391,0.601289826587258,0.59257972421064,0.417805877504496,0.485986140373081,0.639446468550321,0.482367109493195,0.576271451340734,0.53740925592551
86,5,0.5,TRUE,0.742744127721169,0.544135061484912,0.543562379085706,0.373560291724304,0.591085019396264,0.493900988052786,0.828006491465948,0.646332924290238,0.551318520234172,0.775515274055589,0.799274516467482
87,5,0.5,TRUE,0.745759733982833,0.496199274599126,0.494234972450888,0.388301167651127,0.495987468989759,0.40578413004118,0.450753100243194,0.657101408160443,0.324014134458231,0.590178955015763,0.471204934640361
88,5,0.5,TRUE,0.469950394494932,0.520056051291592,0.529883418594887,0.353360098606703,0.452582475639462,0.479176115928208,0.726629795519338,0.646373875748018,0.500351445504671,0.746064502894467,0.544725866129225
89,5,0.5,TRUE,0.380231983407496,0.549109673520579,0.468199632348115,0.0610136178574167,0.495108206175306,0.365117845109913,0.267571607574386,0.690902677979917,0.360470305075714,0.67759309690653,0.434332377145751
90,5,0.5,TRUE,0.776834900146819,0.634306061145244,0.556295609759308,0.724990111606476,0.524278534590392,0.359689458515227,0.527440310053549,0.640593631194554,0.392811450598136,0.503724167429097,0.513734984875725
91,5,0.5,TRUE,0.95694662897717,0.554864341802529,0.494318279482932,0.640205113146226,0.370392432595127,0.527295827609188,0.683173209299138,0.561329687909029,0.576432534587285,0.638254345823972,0.593047590933225
92,5,0.5,TRUE,0.816256652652027,0.506730393626276,0.506174041463956,0.506763300596904,0.485610395338666,0.437870228719309,0.58801862194434,0.574910357076862,0.500534373609886,0.641221602024644,0.628214790310601
93,5,0.5,TRUE,0.596573107550736,0.528190879023668,0.527946308541152,0.433597973148152,0.503057221814521,0.429855764565988,0.554022994533912,0.633560363918918,0.521956625631597,0.563095943355883,0.564988605944988
94,5,0.5,TRUE,0.523759054235445,0.487080818721529,0.521993040727074,0.519814598761358,0.414400641134335,0.598816229651294,0.714706326037817,0.634131503951096,0.547287986750396,0.866069210806488,0.809771121880009
95,5,0.5,TRUE,0.620216327352162,0.559970615273715,0.530634484212788,0.298496359652169,0.639257082906309,0.42174215856305,0.589302059263528,0.710720227956998,0.510453703742726,0.624824794502412,0.409003913247078
96,5,0.5,TRUE,0.712236569208198,0.491754814304685,0.488622460706736,0.52092282739509,0.548828147555493,0.379550603074754,0.592966697086808,0.727858381339386,0.440344467673334,0.598674287616011,0.653778505378364
97,5,0.5,TRUE,1,0.592413247633454,0.548663368629127,0.699333399595729,0.573233219157756,0.542049375757865,0.691248066401995,0.624978302450286,0.593338141583101,0.72593745119103,0.735721258078653
98,5,0.5,TRUE,0.380275285362095,0.611368524806768,0.538128678479292,0.0435387229831887,0.47006066577712,0.267727595673822,0.271990421916908,0.71566361062688,0.476271005837768,0.697217392227039,0.388378316802823
99,5,0.5,TRUE,0.569304897255173,0.464051866558637,0.470066638960467,0.19021464493363,0.603104312285051,0.440472257487274,0.455620201965998,0.69800353044609,0.475745016851503,0.511586297134023,0.38627708454153
100,5,0.5,TRUE,1,0.591287620592953,0.562895792255546,0.654290114487969,0.549594278541339,0.553782820995934,0.613627080149061,0.614941013421546,0.555611732113992,0.590873979012769,0.625249003109433
1,10,0.5,TRUE,0.323869144495677,0.618863902742953,0.517784464784427,0.0373347196585335,0.507369491000118,0.26845473961066,0.301508347258057,0.593478548943888,0.502677728012813,0.619505140639492,0.441541565586487
2,10,0.5,TRUE,0.980639931476642,0.569513296754266,0.529747158970855,0.672990856495483,0.510828580672136,0.547282645653089,0.649293084174129,0.589761045112041,0.5908524249958,0.722940565115881,0.522547582757032
3,10,0.5,TRUE,0.211923484635106,0.485538453430524,0.553324702111407,0.0602355485963411,0.550065199577672,0.40978546990933,0.265930445369047,0.597335184989077,0.568904806441476,0.515633922060149,0.482885676773153
4,10,0.5,TRUE,0.673060093437862,0.545535275378795,0.490718607150026,0.600341054144457,0.510450061753823,0.687409937624014,0.693436529542848,0.567668714676909,0.509040212752842,0.776133269084404,0.688030301658038
5,10,0.5,TRUE,0.607753158709688,0.565361426153669,0.543261240603404,0.47017365350511,0.554631639320991,0.391595499474943,0.330727706131423,0.579440236231141,0.490599796135273,0.699943409982851,0.487983995303296
6,10,0.5,TRUE,0.839384331757208,0.550732124755425,0.488576392364594,0.633150190471581,0.487020314863733,0.72329192560575,0.653380432775372,0.546874894593905,0.566172016163477,0.912037764258069,0.705845717919579
7,10,0.5,TRUE,0.669818300628918,0.514864076267536,0.51915672527573,0.441946574747973,0.498380648572346,0.435929642996873,0.522686495186404,0.551714202617666,0.513707813205107,0.715483501608143,0.592078794503459
8,10,0.5,TRUE,0.471619650348695,0.536862645814148,0.516854463868311,0.165421405029799,0.569054342841665,0.300093033378731,0.443580994840847,0.618928501800842,0.42470693606218,0.495474602115752,0.485279533353918
9,10,0.5,TRUE,0.541990717265315,0.543102013366068,0.533360175270746,0.525671919072453,0.549293150240408,0.387479577949775,0.545429475099711,0.59710313221468,0.542871336359349,0.524885875806129,0.53298741161603
10,10,0.5,TRUE,0.663479926734183,0.514623141514837,0.517266212348809,0.553323330833244,0.518214404431822,0.504801143239156,0.564825417579749,0.561220001962305,0.477612699820958,0.552273690294903,0.527690706861067
11,10,0.5,TRUE,0.899098895668552,0.57175633385043,0.534883540469528,0.635225980666772,0.51382326660387,0.461464595033124,0.549458320805919,0.564459101759548,0.564956776915825,0.747987046288156,0.614175368961719
12,10,0.5,TRUE,0.621298089205157,0.552087212878442,0.523032909401666,0.561278901214356,0.543870581858483,0.63490599367486,0.688573042537011,0.591448164281641,0.602258971847603,0.699071648725754,0.699090760993577
13,10,0.5,TRUE,0.216435261978108,0.583228756882413,0.538589848290192,0.0441743962720849,0.494251295378709,0.60824401547429,0.736509453935796,0.552183954365316,0.627969142419628,0.596074524017431,0.676492464493397
14,10,0.5,TRUE,0.300669996993253,0.398174778132509,0.445434133469649,0.0927516066968501,0.532798144830342,0.31354187070222,0.183209021234238,0.569860235493529,0.461133029448572,0.388176016746089,0.456116605749308
15,10,0.5,TRUE,0.576994732408878,0.495565183920691,0.490619453692888,0.566917171519269,0.495563826667076,0.537454433704414,0.635109913018462,0.549165143177838,0.559244803059481,0.670238541252079,0.707267433817797
16,10,0.5,TRUE,0.609515116722347,0.500011545849386,0.500144670322289,0.371370389663306,0.542714327813778,0.463807594385519,0.475295724691056,0.56864342096917,0.457084948658193,0.673812211387917,0.522941629171072
17,10,0.5,TRUE,0.603528461535403,0.565775202004544,0.515817186065035,0.604374772820705,0.552970156187189,0.423759259756973,0.507719478747827,0.572659820690597,0.410732083980025,0.578238400110593,0.478908969221838
18,10,0.5,TRUE,0.462340579991463,0.497002702781705,0.507739466128362,0.453883382949326,0.517657725942782,0.401086355557149,0.395618375210085,0.58152363271775,0.420649706427964,0.610629896826248,0.500921798686916
19,10,0.5,TRUE,0.869416008638136,0.618649009159284,0.542550577593824,0.692035522166035,0.59293855144564,0.670866096945018,0.712403056227243,0.626968648005999,0.588781856478822,0.60383212014496,0.658871875339249
20,10,0.5,TRUE,0.62948807979443,0.531403459641686,0.508281889983888,0.587604134255535,0.535882775504891,0.420754944409883,0.512296729431618,0.587709764203265,0.454265756481027,0.535506901715751,0.468934373341714
21,10,0.5,TRUE,0.278588559435461,0.546909563380608,0.51574667924687,0.0933731202868514,0.541035754892079,0.410806451917804,0.37995863554686,0.598817494114243,0.377597694175061,0.56067133665566,0.466795428435801
22,10,0.5,TRUE,0.51654706775974,0.529253878381557,0.52006702871769,0.565564540123618,0.505838926293855,0.500129723231214,0.534908867347369,0.554848435546543,0.514343595824938,0.715114034542482,0.643292502958716
23,10,0.5,TRUE,0.889618381071753,0.578518913960819,0.50026107313543,0.641294668339186,0.535316432897748,0.4255543166079,0.520573294868912,0.574849950448882,0.452636672421496,0.408253767311289,0.437242144990331
24,10,0.5,TRUE,1,0.562533640248317,0.542439445776943,0.619922981381023,0.507612770395081,0.562785863171251,0.784706627377304,0.564028725133112,0.621232904668478,0.737075219477157,0.627897879096829
25,10,0.5,TRUE,0.901540874768544,0.545360597316537,0.515438721738568,0.599992411187537,0.508634768212952,0.519767387899233,0.724754234189363,0.552863619813493,0.538277235936016,0.601838619758033,0.521819388583009
26,10,0.5,TRUE,0.498846684407175,0.511067558557793,0.475773774993735,0.512241090454342,0.520464078962258,0.455738828277381,0.661531909152143,0.552044740038246,0.484688864598513,0.563733666228445,0.568514473679069
27,10,0.5,TRUE,0.506819518440672,0.498624352947628,0.496770609339928,0.374246788904362,0.493878606819874,0.409025114400719,0.492575090323711,0.578745597430286,0.634849423017884,0.797415217054322,0.750105309868129
28,10,0.5,TRUE,0.931331002040031,0.594578103070484,0.524466953770505,0.687152095103251,0.518890720396562,0.69687867275543,0.739355564857393,0.557445374022277,0.627375846037357,0.672090995292956,0.740972033012134
29,10,0.5,TRUE,0.939681362787952,0.550421884456845,0.506644153354525,0.633564648885159,0.498527289484216,0.428246476614506,0.543089017662493,0.53910986464787,0.471538029413826,0.562348593303502,0.58052694942771
30,10,0.5,TRUE,0.932740763866373,0.555561589692045,0.533453264730582,0.614714879296026,0.535204587620704,0.420318920584166,0.427207256642789,0.547671099125318,0.416639231529187,0.574439379768071,0.445720635367002
31,10,0.5,TRUE,0.540810199501682,0.490525289855195,0.492020370077591,0.256270344041057,0.555687897579914,0.575344763839602,0.590932437486773,0.572634428120663,0.562176129350887,0.604518341787456,0.512015638774912
32,10,0.5,TRUE,0.925403312015039,0.568422335885023,0.549352224736572,0.6351357749888,0.523174556811535,0.65498876675092,0.646055544520297,0.54606185729034,0.551190598333179,0.684665692161494,0.689567795544964
33,10,0.5,TRUE,1,0.58894862306865,0.533195448867885,0.666981307400203,0.537159801038397,0.538776241377442,0.608332012557068,0.591017729306317,0.519461659712005,0.66024786181201,0.685320315942633
34,10,0.5,TRUE,0.827407542841134,0.531163063910309,0.488370357892524,0.593561914757039,0.445104562130706,0.578034831454459,0.592841996538283,0.555285356632262,0.494249341733672,0.694452177689222,0.643424470947666
35,10,0.5,TRUE,1,0.593551906266922,0.54051457283775,0.653512367238737,0.528525769580624,0.572618100155714,0.740139941065949,0.586844060737918,0.705943227736407,0.664052654671402,0.678523878231772
36,10,0.5,TRUE,0.584962054029469,0.508880221988058,0.527054871902189,0.460207443961657,0.482846621975071,0.49778241756502,0.567064929174479,0.568351137299937,0.491671135813679,0.578636976625786,0.590874929238158
37,10,0.5,TRUE,0.600539791552633,0.469452563185749,0.467189717233908,0.461175369502547,0.502704549429883,0.420142963345666,0.546744309496936,0.52841986555968,0.443431640466202,0.543331777512202,0.498790489998149
38,10,0.5,TRUE,0.719968218577693,0.530640050195256,0.556856817796676,0.581562062730446,0.52021354236082,0.695203826858396,0.784723645776925,0.543547310665203,0.681646537898723,0.780960355672629,0.748235846571371
39,10,0.5,TRUE,0.60773122332618,0.490980005988921,0.479668655295822,0.42216026757313,0.548394878939485,0.497215741476775,0.57370073555726,0.575116042876715,0.547623180414516,0.551776706614576,0.590718230902639
40,10,0.5,TRUE,0.824587463314766,0.553385077349782,0.497417229713639,0.627259861327576,0.542113441902214,0.403227816418048,0.55222685581036,0.58776114197277,0.50223758998837,0.605513023538584,0.499240077513356
41,10,0.5,TRUE,0.452658555047138,0.487488366299004,0.531690781349837,0.417420078770307,0.521579893766242,0.433298423934792,0.458339351212244,0.569131873614755,0.49546404894061,0.522924199302982,0.508758664183034
42,10,0.5,TRUE,0.348399256161839,0.47357925980059,0.510580440137869,0.0364151529023179,0.528849652412119,0.505645562510137,0.369987824555962,0.583448719530288,0.408214303258184,0.532762628727274,0.535894029923568
43,10,0.5,TRUE,0.142338142381179,0.515930229217044,0.523121923088111,0.0474076860300625,0.533959731265222,0.441831560143592,0.195338741650402,0.615396360955961,0.53937703294649,0.647776044539261,0.734375215249436
44,10,0.5,TRUE,0.790783831177001,0.579616848525996,0.548589922888066,0.63485633762986,0.494224507379223,0.55597552264932,0.711012950012611,0.568580418439509,0.490611955859134,0.562192090767027,0.537905887428714
45,10,0.5,TRUE,0.390611314942473,0.489946810943366,0.536571537594733,0.151392693417288,0.51226592657781,0.498007242059351,0.523343022473305,0.565413493836628,0.482112128842744,0.49421425914017,0.485359780314838
46,10,0.5,TRUE,1,0.600188594877882,0.527435560100677,0.681566587967534,0.526361765725272,0.563272975761144,0.618330869439294,0.555842742624268,0.489395476548789,0.589451610586942,0.644591541821021
47,10,0.5,TRUE,0.854067142970671,0.552695216822978,0.509881919885126,0.644323390994707,0.483484365303241,0.688718700051186,0.920067113542319,0.542367395364186,0.591066015729985,0.821473568274495,0.6571508593912
48,10,0.5,TRUE,1,0.587874750511771,0.513993128917555,0.663831372324374,0.512603587903041,0.435418160504081,0.458393262034575,0.572144628232457,0.531539222671605,0.463525449356213,0.431022664654296
49,10,0.5,TRUE,0.753317931032307,0.52227682752462,0.507421996259933,0.57564332719805,0.514168194255919,0.436369575086332,0.572034208959305,0.566412459974887,0.476239282555169,0.503982161948224,0.51970167430343
50,10,0.5,TRUE,0.538805132377677,0.487241569260374,0.46743384533895,0.499442619575579,0.500619015683145,0.559875585292682,0.778226946677682,0.57103229998123,0.577469478800308,0.856117927529247,0.671815430435895
51,10,0.5,TRUE,0.637071791647442,0.514003177979814,0.503290277993707,0.530103277382626,0.524856464923574,0.490073156163174,0.655182483901713,0.548266179309382,0.409040156116381,0.524351522753698,0.493225076054954
52,10,0.5,TRUE,0.568512626353847,0.480940765040074,0.465098958513161,0.444457299798777,0.477653246034675,0.494915706262071,0.401262240971898,0.493909327671181,0.392652914343154,0.433187910456511,0.493124524262128
53,10,0.5,TRUE,0.261896083093764,0.541596082831485,0.490630392063837,0.0414895307193457,0.466623687198755,0.59194509734822,0.258789203996904,0.529344549134782,0.656169296341214,0.886088257028702,0.670989860707394
54,10,0.5,TRUE,0.662855159094071,0.537287794598127,0.514181440685366,0.560138786227403,0.543051244144604,0.41736345809344,0.477112845925463,0.589987956723411,0.430188980807683,0.574931826802984,0.553056030268289
55,10,0.5,TRUE,0.637931752046048,0.509802463912897,0.532107849958169,0.549890420872676,0.526932145966137,0.451251501751719,0.495626144151789,0.579349192687198,0.472822632785132,0.572312071212699,0.478657084538922
56,10,0.5,TRUE,0.370571865148327,0.482577352871495,0.483901501434195,0.220986158033031,0.509721987825758,0.424341170578329,0.49200549798715,0.569453730741748,0.474441590140911,0.55528893337316,0.507307370125241
57,10,0.5,TRUE,0.53945047513909,0.528945032238373,0.533193353802869,0.595936787922662,0.505556507354749,0.563830482959929,0.556894266309357,0.575349658884125,0.482296014255068,0.564531662248487,0.597740954281871
58,10,0.5,TRUE,0.585409233606858,0.511010236599355,0.487111057950064,0.24768326626864,0.517605351182177,0.348610369798651,0.652624568164701,0.551597733786017,0.382750475748385,0.657246913150706,0.557972871591981
59,10,0.5,TRUE,0.856915241080361,0.577030342570531,0.51790150405907,0.634084772093768,0.514360400006157,0.514385970621022,0.50582170519776,0.577287484252951,0.474596577297266,0.595846558813882,0.406964068727248
60,10,0.5,TRUE,0.331625063216453,0.558475680391013,0.506568807427451,0.102424534237776,0.503959285800175,0.403755769614523,0.376198890768335,0.56744469904413,0.469306496107298,0.531167724345923,0.462538161569163
61,10,0.5,TRUE,0.88320240146036,0.568930801179458,0.574255424823216,0.617402405749882,0.557559604695357,0.605472550119576,0.560537163586374,0.58885848912291,0.595611458560966,0.692053887984155,0.662603743993271
62,10,0.5,TRUE,0.755745306213022,0.567643512286671,0.53397768036092,0.628111052716895,0.525017170320182,0.540318400250768,0.595430166780513,0.544409834652143,0.587796019861485,0.621248555053117,0.607256083389892
63,10,0.5,TRUE,0.208488694969086,0.567143131290944,0.511659048392387,0.0615902284550086,0.515386870756806,0.489596503414854,0.537469124338311,0.575687928570096,0.462682395859899,0.652659217888648,0.547195100465091
64,10,0.5,TRUE,0.587371410526934,0.456915597246815,0.448373398105832,0.367115934066673,0.469904083816836,0.56772634206036,0.714801079361209,0.518292916461748,0.604377424644152,0.692057466128344,0.757569941258313
65,10,0.5,TRUE,0.750802326710515,0.546879505206164,0.504823927638649,0.611298272128423,0.512019104156914,0.470480662750608,0.606149476793259,0.558285802790113,0.489638373048999,0.54192547860483,0.552108305547256
66,10,0.5,TRUE,0.762217241709478,0.596469044425419,0.502284371499067,0.64862398396578,0.56819599606382,0.474917375816183,0.39215987843238,0.560186939825208,0.491744366223017,0.672452750893008,0.574202715688204
67,10,0.5,TRUE,0.638409796304509,0.452142660125686,0.502289389191611,0.342429121583516,0.521445735580627,0.498251669981756,0.578736901859824,0.581914112826142,0.460682452059902,0.626794427233057,0.534050183905619
68,10,0.5,TRUE,0.895633000221546,0.545182680413023,0.519116501938536,0.577833556411311,0.528385268975303,0.505731416355521,0.629450777023706,0.565574385998973,0.554380538192708,0.626731162651874,0.537997943509627
69,10,0.5,TRUE,0.696018686564542,0.513805514251532,0.514587421009751,0.565673445131795,0.52411520451796,0.50239153911144,0.648956991486745,0.544174169808218,0.532121470525971,0.663737615368246,0.530055937358216
70,10,0.5,TRUE,0.63047019266506,0.506787376965521,0.508403185180578,0.536704272698986,0.520027081958413,0.494319894573012,0.576987481339221,0.584057818239313,0.51571914920985,0.641659734042499,0.493919691704849
71,10,0.5,TRUE,0.293366372947112,0.495070895015257,0.552766375649752,0.0981095250454521,0.553946751982046,0.422230404183969,0.633750383020613,0.600905460975554,0.534695325650058,0.605072879073472,0.620956786158345
72,10,0.5,TRUE,0.230619062634166,0.540644864014384,0.517699063330239,0.0635230038615308,0.537897722097273,0.568258146041991,0.538215395196736,0.584975659972245,0.575798791907403,0.611030098924733,0.66846969436822
73,10,0.5,TRUE,0.2880914328769,0.495966206079144,0.489548278373639,0.135740790370282,0.482880876574742,0.409178298947217,0.325392644854915,0.536230646300282,0.371967804832243,0.452250079655213,0.483275124649096
74,10,0.5,TRUE,0.627309121133964,0.503358559834518,0.501700607925184,0.49538648201162,0.484658791803799,0.563650328669263,0.386984672661675,0.56624090661561,0.400723601904103,0.463912189152322,0.541868229546929
75,10,0.5,TRUE,0.803489758237333,0.531604307940171,0.474028475573923,0.614117378974222,0.501459104041697,0.478155416917185,0.5338747372746,0.545747779963356,0.447960574866776,0.558404598814169,0.588249338780283
76,10,0.5,TRUE,0.856578783886677,0.514081710692488,0.479795284959489,0.54736776804768,0.447471804125581,0.41529438511616,0.523983811268093,0.528841512677106,0.492438676968205,0.596220591963113,0.543353757351192
